Target,CAMEOCode,Date,Source,Region,
AF,Health and other social services,07/01/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/17/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",09/04/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/14/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/14/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/18/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/01/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",08/26/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/07/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/07/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/11/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",08/07/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/26/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/04/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",09/16/2012 12:00:00 AM,BD,,
AF,"Agriculture, fishing, and forestry",08/10/2012 12:00:00 AM,AF,,
AF,Information and communications,10/08/2012 12:00:00 AM,IN,,
AF,"Agriculture, fishing, and forestry",09/17/2012 12:00:00 AM,US,,
AF,"Agriculture, fishing, and forestry",09/17/2012 12:00:00 AM,US,,
AF,Industry and trade,09/09/2012 12:00:00 AM,AF,,
AF,Industry and trade,08/12/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",07/28/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",07/28/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",07/28/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",07/28/2012 12:00:00 AM,AF,,
AF,Education,08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",07/30/2012 12:00:00 AM,AF,,
AF,Energy and mining,07/23/2012 12:00:00 AM,LB,,
AF,Energy and mining,09/18/2012 12:00:00 AM,AF,,
AF,Energy and mining,08/16/2012 12:00:00 AM,AF,,
AF,Energy and mining,08/01/2012 12:00:00 AM,AF,,
AF,Energy and mining,07/03/2012 12:00:00 AM,GB,,
AF,Energy and mining,07/03/2012 12:00:00 AM,GB,,
AF,Energy and mining,07/03/2012 12:00:00 AM,GB,,
AF,Energy and mining,07/03/2012 12:00:00 AM,PL,,
AF,Energy and mining,07/23/2012 12:00:00 AM,GB,,
AF,Energy and mining,07/23/2012 12:00:00 AM,FR,,
AF,Energy and mining,07/23/2012 12:00:00 AM,MZ,,
AF,Energy and mining,07/23/2012 12:00:00 AM,GR,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",09/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/11/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/19/2012 12:00:00 AM,TH,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",10/14/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",07/10/2012 12:00:00 AM,DE,,
AF,"Agriculture, fishing, and forestry",07/05/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Agriculture, fishing, and forestry",11/16/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",09/05/2012 12:00:00 AM,AF,,
AF,"Water, sanitation and flood protection",07/01/2012 12:00:00 AM,AF,,
AF,Information and communications,10/02/2012 12:00:00 AM,US,,
AF,Information and communications,10/08/2012 12:00:00 AM,AF,,
AF,Information and communications,08/10/2012 12:00:00 AM,AF,,
AF,Information and communications,08/10/2012 12:00:00 AM,PK,,
AF,Information and communications,08/10/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",09/05/2012 12:00:00 AM,AF,,
AF,Finance,07/22/2012 12:00:00 AM,AF,,
AF,Finance,10/09/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AF,,
AF,"Public Administration, Law, and Justice",09/18/2012 12:00:00 AM,AF,,
AF,Information and communications,09/24/2012 12:00:00 AM,CN,,
AF,Information and communications,09/24/2012 12:00:00 AM,AF,,
AF,Information and communications,09/24/2012 12:00:00 AM,AF,,
3A,Transportation,07/25/2012 12:00:00 AM,CI,,
3A,Information and communications,08/29/2012 12:00:00 AM,FR,,
3A,Transportation,08/07/2012 12:00:00 AM,GH,,
3A,Transportation,08/14/2012 12:00:00 AM,BJ,,
3A,Transportation,08/14/2012 12:00:00 AM,BJ,,
3A,Transportation,08/14/2012 12:00:00 AM,TG,,
3A,Transportation,08/14/2012 12:00:00 AM,BJ,,
3A,Energy and mining,07/02/2012 12:00:00 AM,CH,,
3A,Energy and mining,08/07/2012 12:00:00 AM,BF,,
3A,"Agriculture, fishing, and forestry",10/23/2012 12:00:00 AM,CI,,
3A,Energy and mining,09/04/2012 12:00:00 AM,IT,,
3A,Energy and mining,09/12/2012 12:00:00 AM,FR,,
3A,Energy and mining,09/12/2012 12:00:00 AM,ZR,,
3A,Energy and mining,09/12/2012 12:00:00 AM,FR,,
3A,Energy and mining,09/06/2012 12:00:00 AM,ZR,,
3A,"Water, sanitation and flood protection",08/01/2012 12:00:00 AM,NG,,
3A,Information and communications,08/28/2012 12:00:00 AM,KE,,
3A,Information and communications,08/28/2012 12:00:00 AM,KE,,
3A,Information and communications,08/28/2012 12:00:00 AM,KE,,
3A,Information and communications,08/28/2012 12:00:00 AM,KE,,
3A,Information and communications,08/28/2012 12:00:00 AM,IN,,
3A,Information and communications,08/28/2012 12:00:00 AM,KE,,
3A,Information and communications,10/03/2012 12:00:00 AM,KR,,
3A,Information and communications,10/03/2012 12:00:00 AM,KR,,
3A,"Agriculture, fishing, and forestry",07/27/2012 12:00:00 AM,TG,,
3A,"Agriculture, fishing, and forestry",07/23/2012 12:00:00 AM,TG,,
3A,"Agriculture, fishing, and forestry",08/16/2012 12:00:00 AM,TG,,
3A,Information and communications,07/04/2012 12:00:00 AM,KE,,
3A,Information and communications,09/12/2012 12:00:00 AM,SN,,
3A,Information and communications,11/25/2012 12:00:00 AM,MW,,
3A,Information and communications,11/25/2012 12:00:00 AM,MW,,
3A,"Agriculture, fishing, and forestry",09/07/2012 12:00:00 AM,TG,,
3A,"Water, sanitation and flood protection",07/23/2012 12:00:00 AM,SN,,
3A,Information and communications,07/31/2012 12:00:00 AM,MZ,,
3A,Information and communications,08/22/2012 12:00:00 AM,MZ,,
3A,Information and communications,07/11/2012 12:00:00 AM,MZ,,
3A,"Water, sanitation and flood protection",11/02/2012 12:00:00 AM,SN,,
3A,"Water, sanitation and flood protection",08/03/2012 12:00:00 AM,FR,,
3A,"Water, sanitation and flood protection",11/02/2012 12:00:00 AM,MR,,
3A,"Water, sanitation and flood protection",11/02/2012 12:00:00 AM,SN,,
3A,"Agriculture, fishing, and forestry",11/29/2012 12:00:00 AM,CM,,
3A,"Agriculture, fishing, and forestry",11/29/2012 12:00:00 AM,CM,,
3A,Industry and trade,07/12/2012 12:00:00 AM,DJ,,
3A,"Agriculture, fishing, and forestry",12/01/2012 12:00:00 AM,IO,,
3A,"Agriculture, fishing, and forestry",11/29/2012 12:00:00 AM,MG,,
3A,"Water, sanitation and flood protection",11/21/2012 12:00:00 AM,SD,,
3A,"Agriculture, fishing, and forestry",10/01/2012 12:00:00 AM,FR,,
3A,"Agriculture, fishing, and forestry",08/17/2012 12:00:00 AM,TG,,
3A,"Water, sanitation and flood protection",09/05/2012 12:00:00 AM,FR,,
3A,"Water, sanitation and flood protection",07/23/2012 12:00:00 AM,SN,,
3A,"Water, sanitation and flood protection",07/23/2012 12:00:00 AM,SN,,
3A,"Water, sanitation and flood protection",08/23/2012 12:00:00 AM,GR,,
3A,"Agriculture, fishing, and forestry",09/03/2012 12:00:00 AM,SN,,
3A,"Water, sanitation and flood protection",07/02/2012 12:00:00 AM,SD,,
3A,"Agriculture, fishing, and forestry",07/06/2012 12:00:00 AM,CM,,
3A,Health and other social services,08/08/2012 12:00:00 AM,KE,,
3A,"Water, sanitation and flood protection",07/02/2012 12:00:00 AM,SD,,
3A,"Agriculture, fishing, and forestry",08/28/2012 12:00:00 AM,MR,,
3A,Health and other social services,08/24/2012 12:00:00 AM,KE,,
3A,Health and other social services,08/08/2012 12:00:00 AM,KE,,
3A,Health and other social services,08/24/2012 12:00:00 AM,KE,,
3A,Health and other social services,09/04/2012 12:00:00 AM,EE,,
3A,Information and communications,07/20/2012 12:00:00 AM,PT,,
3A,"Agriculture, fishing, and forestry",10/15/2012 12:00:00 AM,CI,,
3A,Transportation,07/09/2012 12:00:00 AM,IL,,
3A,Information and communications,11/07/2012 12:00:00 AM,ZA,,
3A,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,CI,,
3A,Transportation,07/26/2012 12:00:00 AM,BJ,,
3A,Information and communications,10/30/2012 12:00:00 AM,GN,,
3A,"Agriculture, fishing, and forestry",11/07/2012 12:00:00 AM,CI,,
3A,Information and communications,09/06/2012 12:00:00 AM,FR,,
3A,Transportation,09/12/2012 12:00:00 AM,CN,,
3A,Transportation,09/12/2012 12:00:00 AM,CN,,
3A,"Agriculture, fishing, and forestry",09/03/2012 12:00:00 AM,SN,,
3A,"Public Administration, Law, and Justice",10/15/2012 12:00:00 AM,TG,,
3A,"Public Administration, Law, and Justice",07/10/2012 12:00:00 AM,CA,,
3A,Information and communications,07/27/2012 12:00:00 AM,CG,,
3A,Information and communications,07/22/2012 12:00:00 AM,FR,,
3A,Information and communications,08/14/2012 12:00:00 AM,CG,,
3A,Information and communications,08/01/2012 12:00:00 AM,SN,,
3A,Information and communications,07/30/2012 12:00:00 AM,FR,,
3A,Information and communications,07/19/2012 12:00:00 AM,MG,,
3A,"Agriculture, fishing, and forestry",09/03/2012 12:00:00 AM,SN,,
3A,"Agriculture, fishing, and forestry",07/22/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",07/22/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",08/02/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",07/22/2012 12:00:00 AM,CI,,
3A,Transportation,09/19/2012 12:00:00 AM,CI,,
3A,Transportation,09/19/2012 12:00:00 AM,CI,,
3A,Transportation,09/07/2012 12:00:00 AM,CI,,
3A,Transportation,11/05/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",07/20/2012 12:00:00 AM,ET,,
3A,"Agriculture, fishing, and forestry",07/20/2012 12:00:00 AM,ET,,
3A,"Agriculture, fishing, and forestry",08/21/2012 12:00:00 AM,IS,,
3A,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",11/12/2012 12:00:00 AM,CI,,
3A,"Agriculture, fishing, and forestry",10/05/2012 12:00:00 AM,GB,,
3A,"Public Administration, Law, and Justice",07/02/2012 12:00:00 AM,SD,,
3A,"Public Administration, Law, and Justice",09/07/2012 12:00:00 AM,ET,,
3A,"Public Administration, Law, and Justice",09/10/2012 12:00:00 AM,UG,,
3A,"Public Administration, Law, and Justice",08/02/2012 12:00:00 AM,ZR,,
3A,"Water, sanitation and flood protection",11/20/2012 12:00:00 AM,ML,,
3A,"Water, sanitation and flood protection",11/20/2012 12:00:00 AM,ML,,
3A,Energy and mining,08/02/2012 12:00:00 AM,SE,,
3A,Information and communications,10/19/2012 12:00:00 AM,FR,,
3A,"Public Administration, Law, and Justice",08/09/2012 12:00:00 AM,GN,,
3A,Transportation,08/02/2012 12:00:00 AM,US,,
AL,Health and other social services,07/11/2012 12:00:00 AM,AL,,
AL,Health and other social services,07/11/2012 12:00:00 AM,AL,,
AL,Health and other social services,07/16/2012 12:00:00 AM,AL,,
AL,"Agriculture, fishing, and forestry",09/03/2012 12:00:00 AM,AL,,
AL,"Agriculture, fishing, and forestry",10/02/2012 12:00:00 AM,BG,,
AL,"Agriculture, fishing, and forestry",10/18/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",07/04/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",08/01/2012 12:00:00 AM,GB,,
AL,Information and communications,11/14/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",11/13/2012 12:00:00 AM,NL,,
AL,"Water, sanitation and flood protection",11/15/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",10/09/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",10/03/2012 12:00:00 AM,AL,,
AL,Information and communications,09/07/2012 12:00:00 AM,US,,
AL,Information and communications,09/19/2012 12:00:00 AM,AL,,
AL,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AL,,
AL,Information and communications,08/14/2012 12:00:00 AM,HU,,
AL,"Public Administration, Law, and Justice",08/01/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",08/23/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",09/05/2012 12:00:00 AM,IT,,
AL,Finance,10/10/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",07/02/2012 12:00:00 AM,AL,,
AL,"Water, sanitation and flood protection",10/03/2012 12:00:00 AM,AL,,
AL,Health and other social services,09/10/2012 12:00:00 AM,AL,,
AL,"Public Administration, Law, and Justice",09/18/2012 12:00:00 AM,US,,
6A,"Agriculture, fishing, and forestry",07/25/2012 12:00:00 AM,PE,,
6A,"Agriculture, fishing, and forestry",09/05/2012 12:00:00 AM,BO,,
6A,"Agriculture, fishing, and forestry",09/18/2012 12:00:00 AM,PE,,
6A,"Agriculture, fishing, and forestry",09/10/2012 12:00:00 AM,PE,,
AO,"Agriculture, fishing, and forestry",10/02/2012 12:00:00 AM,AO,,
AO,Health and other social services,07/05/2012 12:00:00 AM,ES,,
AO,Health and other social services,07/05/2012 12:00:00 AM,AO,,
AO,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,AO,,
AO,Energy and mining,07/23/2012 12:00:00 AM,AO,,
AO,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,AO,,
AO,Transportation,07/20/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",07/16/2012 12:00:00 AM,1W,,
AO,"Public Administration, Law, and Justice",07/09/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",07/17/2012 12:00:00 AM,1W,,
AO,"Agriculture, fishing, and forestry",10/02/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",11/21/2012 12:00:00 AM,AO,,
AO,"Water, sanitation and flood protection",07/18/2012 12:00:00 AM,AO,,
AO,Transportation,07/31/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",07/18/2012 12:00:00 AM,AO,,
AO,Health and other social services,11/21/2012 12:00:00 AM,1W,,
AO,Energy and mining,07/31/2012 12:00:00 AM,AO,,
AO,Health and other social services,07/03/2012 12:00:00 AM,AO,,
AO,Transportation,07/31/2012 12:00:00 AM,AO,,
AO,Health and other social services,08/07/2012 12:00:00 AM,AO,,
AO,Health and other social services,09/10/2012 12:00:00 AM,AO,,
AO,Health and other social services,10/18/2012 12:00:00 AM,AO,,
AO,"Public Administration, Law, and Justice",07/11/2012 12:00:00 AM,AO,,
AO,Health and other social services,12/13/2012 12:00:00 AM,PT,,
AO,"Agriculture, fishing, and forestry",10/02/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",08/17/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",10/10/2012 12:00:00 AM,AO,,
AO,"Agriculture, fishing, and forestry",07/03/2012 12:00:00 AM,AO,,
AO,"Water, sanitation and flood protection",07/31/2012 12:00:00 AM,PT,,
AO,"Water, sanitation and flood protection",07/31/2012 12:00:00 AM,PT,,
AO,"Public Administration, Law, and Justice",10/16/2012 12:00:00 AM,AO,,
AO,"Public Administration, Law, and Justice",07/31/2012 12:00:00 AM,MZ,,
AO,Energy and mining,09/17/2012 12:00:00 AM,AO,,
AO,Transportation,09/01/2012 12:00:00 AM,ZA,,
AO,"Public Administration, Law, and Justice",09/04/2012 12:00:00 AM,AO,,
AO,"Water, sanitation and flood protection",10/26/2012 12:00:00 AM,AO,,
AR,Health and other social services,07/19/2012 12:00:00 AM,AR,,
AR,Education,07/18/2012 12:00:00 AM,AR,,
AR,"Public Administration, Law, and Justice",09/04/2012 12:00:00 AM,AR,,
AR,Health and other social services,07/27/2012 12:00:00 AM,AR,,
AR,"Water, sanitation and flood protection",09/03/2012 12:00:00 AM,AR,,
AR,Transportation,08/22/2012 12:00:00 AM,AR,,
AR,"Water, sanitation and flood protection",08/01/2012 12:00:00 AM,AR,,
AR,Transportation,12/10/2012 12:00:00 AM,AR,,
AR,Transportation,12/10/2012 12:00:00 AM,AR,,
AR,Transportation,12/10/2012 12:00:00 AM,AR,,
AR,"Agriculture, fishing, and forestry",10/15/2012 12:00:00 AM,AR,,
AR,"Agriculture, fishing, and forestry",08/08/2012 12:00:00 AM,AR,,
AR,Industry and trade,07/03/2012 12:00:00 AM,AR,,
AR,"Public Administration, Law, and Justice",07/18/2012 12:00:00 AM,AR,,
AM,Education,10/22/2012 12:00:00 AM,AM,,
AM,"Agriculture, fishing, and forestry",10/29/2012 12:00:00 AM,AM,,
AM,Health and other social services,08/08/2012 12:00:00 AM,AM,,
AM,Health and other social services,09/11/2012 12:00:00 AM,AM,,
AM,Health and other social services,09/11/2012 12:00:00 AM,AM,,
AM,Finance,08/29/2012 12:00:00 AM,AM,,
AM,"Public Administration, Law, and Justice",11/08/2012 12:00:00 AM,AM,,
AM,"Public Administration, Law, and Justice",11/21/2012 12:00:00 AM,CH,,
AM,Health and other social services,09/13/2012 12:00:00 AM,AM,,
AM,"Water, sanitation and flood protection",10/22/2012 12:00:00 AM,AM,,
AM,"Water, sanitation and flood protection",08/06/2012 12:00:00 AM,AM,,
AM,"Water, sanitation and flood protection",10/09/2012 12:00:00 AM,AM,,
AM,"Agriculture, fishing, and forestry",08/24/2012 12:00:00 AM,AM,,
AM,Education,08/01/2012 12:00:00 AM,AM,,
AM,Transportation,07/02/2012 12:00:00 AM,AM,,
AM,Transportation,07/02/2012 12:00:00 AM,AM,,
AM,Transportation,07/22/2012 12:00:00 AM,AM,,
AM,"Public Administration, Law, and Justice",09/22/2012 12:00:00 AM,DE,,
AM,Education,08/02/2012 12:00:00 AM,AM,,
AM,Health and other social services,08/09/2012 12:00:00 AM,AM,,
AZ,"Water, sanitation and flood protection",08/23/2012 12:00:00 AM,AZ,,
AZ,"Water, sanitation and flood protection",08/22/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/02/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/02/2012 12:00:00 AM,AZ,,
AZ,Education,08/09/2012 12:00:00 AM,AZ,,
AZ,Education,08/09/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",07/26/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/15/2012 12:00:00 AM,MD,,
AZ,"Public Administration, Law, and Justice",09/01/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",09/01/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/10/2012 12:00:00 AM,GB,,
AZ,"Public Administration, Law, and Justice",08/13/2012 12:00:00 AM,AZ,,
AZ,Transportation,07/19/2012 12:00:00 AM,IT,,
AZ,"Agriculture, fishing, and forestry",09/21/2012 12:00:00 AM,AZ,,
AZ,"Agriculture, fishing, and forestry",08/15/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/11/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",07/20/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/11/2012 12:00:00 AM,AZ,,
AZ,Health and other social services,08/11/2012 12:00:00 AM,AZ,,
AZ,Health and other social services,08/08/2012 12:00:00 AM,AZ,,
AZ,Health and other social services,08/08/2012 12:00:00 AM,AZ,,
AZ,"Agriculture, fishing, and forestry",08/03/2012 12:00:00 AM,AZ,,
AZ,"Water, sanitation and flood protection",07/08/2012 12:00:00 AM,TR,,
AZ,"Water, sanitation and flood protection",07/05/2012 12:00:00 AM,TR,,
AZ,"Water, sanitation and flood protection",10/31/2012 12:00:00 AM,TR,,
AZ,"Water, sanitation and flood protection",07/11/2012 12:00:00 AM,AZ,,
AZ,"Agriculture, fishing, and forestry",09/13/2012 12:00:00 AM,TR,,
AZ,"Public Administration, Law, and Justice",09/13/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",11/02/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",10/17/2012 12:00:00 AM,AZ,,
AZ,"Public Administration, Law, and Justice",08/03/2012 12:00:00 AM,AZ,,
AZ,"Water, sanitation and flood protection",09/09/2012 12:00:00 AM,AZ,,
AZ,"Agriculture, fishing, and forestry",08/10/2012 12:00:00 AM,AZ,,
AZ,"Agriculture, fishing, and forestry",08/10/2012 12:00:00 AM,AZ,,
